"","SYMBOL","EX","PRICE","SIZE","COND","CORR","G127"
"2008-01-04 14:42:16","XXX","N","191.79","50","F","0","0"
"2008-01-04 14:42:17","XXX","N","191.86","50","F","0","0"
"2008-01-04 14:42:18","XXX","N","191.79","50","F","0","0"
"2008-01-04 14:42:19","XXX","N","191.79","50","F","0","0"
"2008-01-04 14:42:21","XXX","N","191.79","50","F","0","0"
"2008-01-04 14:42:22","XXX","N","191.85","100","E","0","0"
"2008-01-04 14:42:23","XXX","N","191.84","50","E","0","0"
"2008-01-04 14:42:24","XXX","N","191.86","350","F","0","0"
"2008-01-04 14:42:27","XXX","N","191.82","50","E","0","0"
"2008-01-04 14:42:33","XXX","N","191.86","50","E","0","0"
"2008-01-04 14:42:34","XXX","N","191.88","150","E","0","0"
"2008-01-04 14:42:37","XXX","N","191.88","50","E","0","0"
"2008-01-04 14:42:53","XXX","N","191.89","50","E","0","0"
"2008-01-04 14:42:55","XXX","N","191.89","50","E","0","0"
"2008-01-04 14:42:56","XXX","N","191.84","150","E","0","0"
"2008-01-04 14:42:58","XXX","N","191.91","2450","E","0","0"
"2008-01-04 14:42:59","XXX","N","191.955","200","E","0","0"
"2008-01-04 14:43:00","XXX","N","191.98","50","F","0","0"
"2008-01-04 14:43:01","XXX","N","191.98","200","F","0","0"
"2008-01-04 14:43:06","XXX","N","191.98","100","E","0","0"
"2008-01-04 14:43:10","XXX","N","192.06","100","F","0","0"
"2008-01-04 14:43:11","XXX","N","192.05","50","F","0","0"
"2008-01-04 14:43:13","XXX","N","192.08","50","F","0","0"
"2008-01-04 14:43:15","XXX","N","192.1","950","E","0","0"
"2008-01-04 14:43:18","XXX","N","192.12","50","E","0","0"
"2008-01-04 14:43:20","XXX","N","192.14","550","E","0","0"
"2008-01-04 14:43:22","XXX","N","192.17","300","E","0","0"
"2008-01-04 14:43:24","XXX","N","192.19","50","F","0","0"
"2008-01-04 14:43:28","XXX","N","192.12","50","E","0","0"
"2008-01-04 14:43:30","XXX","N","192.12","300","E","0","0"
"2008-01-04 14:43:31","XXX","N","192.12","100","E","0","0"
"2008-01-04 14:43:34","XXX","N","192.12","100","F","0","0"
"2008-01-04 14:43:39","XXX","N","192.14","250","E","0","0"
"2008-01-04 14:43:42","XXX","N","192.2","100","E","0","0"
"2008-01-04 14:43:45","XXX","N","192.145","650","E","0","0"
"2008-01-04 14:43:46","XXX","N","192.1","50","E","0","0"
"2008-01-04 14:43:51","XXX","N","192.14","250","E","0","0"
"2008-01-04 14:43:52","XXX","N","192.14","50","E","0","0"
"2008-01-04 14:43:54","XXX","N","192.21","200","F","0","0"
"2008-01-04 14:43:55","XXX","N","192.145","150","E","0","0"
"2008-01-04 14:43:59","XXX","N","192.26","50","F","0","0"
"2008-01-04 14:44:01","XXX","N","192.21","50","E","0","0"
"2008-01-04 14:44:12","XXX","N","192.26","250","E","0","0"
"2008-01-04 14:44:13","XXX","N","192.22","850","F","0","0"
"2008-01-04 14:44:15","XXX","N","192.26","500","E","0","0"
"2008-01-04 14:44:17","XXX","N","192.27","50","F","0","0"
"2008-01-04 14:44:18","XXX","N","192.29","50","E","0","0"
"2008-01-04 14:44:19","XXX","N","192.33","150","E","0","0"
"2008-01-04 14:44:21","XXX","N","192.315","200","E","0","0"
"2008-01-04 14:44:23","XXX","N","192.36","500","E","0","0"
"2008-01-04 14:44:25","XXX","N","192.38","200","F","0","0"
"2008-01-04 14:44:27","XXX","N","192.33","50","E","0","0"
"2008-01-04 14:44:29","XXX","N","192.31","50","E","0","0"
"2008-01-04 14:44:32","XXX","N","192.38","600","E","0","0"
"2008-01-04 14:44:33","XXX","N","192.43","1250","E","0","0"
"2008-01-04 14:44:34","XXX","N","192.405","100","E","0","0"
"2008-01-04 14:44:37","XXX","N","192.43","100","E","0","0"
"2008-01-04 14:44:39","XXX","N","192.4","50","E","0","0"
"2008-01-04 14:44:41","XXX","N","192.41","150","F","0","0"
"2008-01-04 14:44:46","XXX","N","192.42","100","F","0","0"
"2008-01-04 14:44:47","XXX","N","192.48","600","F","0","0"
"2008-01-04 14:44:50","XXX","N","192.48","50","E","0","0"
"2008-01-04 14:44:51","XXX","N","192.47","100","E","0","0"
"2008-01-04 14:44:53","XXX","N","192.41","200","E","0","0"
"2008-01-04 14:44:54","XXX","N","192.44","450","F","0","0"
"2008-01-04 14:44:55","XXX","N","192.47","50","F","0","0"
"2008-01-04 14:44:57","XXX","N","192.4","600","E","0","0"
"2008-01-04 14:44:58","XXX","N","192.38","3600","E","0","0"
"2008-01-04 14:45:06","XXX","N","192.39","100","E","0","0"
"2008-01-04 14:45:07","XXX","N","192.4","1050","E","0","0"
"2008-01-04 14:45:09","XXX","N","192.4","50","E","0","0"
"2008-01-04 14:45:10","XXX","N","192.35","250","E","0","0"
"2008-01-04 14:45:27","XXX","N","192.43","300","E","0","0"
"2008-01-04 14:45:29","XXX","N","192.44","150","E","0","0"
"2008-01-04 14:45:31","XXX","N","192.465","150","E","0","0"
"2008-01-04 14:45:32","XXX","N","192.47","50","E","0","0"
"2008-01-04 14:45:34","XXX","N","192.525","150","E","0","0"
"2008-01-04 14:45:35","XXX","N","192.47","50","E","0","0"
"2008-01-04 14:45:36","XXX","N","192.45","50","E","0","0"
"2008-01-04 14:45:43","XXX","N","192.53","150","E","0","0"
"2008-01-04 14:45:44","XXX","N","192.53","450","E","0","0"
"2008-01-04 14:45:45","XXX","N","192.52","50","F","0","0"
"2008-01-04 14:45:47","XXX","N","192.58","750","F","0","0"
"2008-01-04 14:45:48","XXX","N","192.59","400","E","0","0"
"2008-01-04 14:45:49","XXX","N","192.52","300","E","0","0"
"2008-01-04 14:45:50","XXX","N","192.51","500","E","0","0"
"2008-01-04 14:45:51","XXX","N","192.5","100","E","0","0"
"2008-01-04 14:45:52","XXX","N","192.52","100","E","0","0"
"2008-01-04 14:45:54","XXX","N","192.55","50","E","0","0"
"2008-01-04 14:45:56","XXX","N","192.45","50","E","0","0"
"2008-01-04 14:45:57","XXX","N","192.5","50","E","0","0"
"2008-01-04 14:45:59","XXX","N","192.5","450","E","0","0"
"2008-01-04 14:46:00","XXX","N","192.5","450","E","0","0"
"2008-01-04 14:46:01","XXX","N","192.52","150","E","0","0"
"2008-01-04 14:46:02","XXX","N","192.52","50","E","0","0"
"2008-01-04 14:46:04","XXX","N","192.5","50","E","0","0"
"2008-01-04 14:46:05","XXX","N","192.5","100","E","0","0"
"2008-01-04 14:46:08","XXX","N","192.43","250","E","0","0"
"2008-01-04 14:46:09","XXX","N","192.43","200","E","0","0"
"2008-01-04 14:46:10","XXX","N","192.52","500","E","0","0"
"2008-01-04 14:46:14","XXX","N","192.485","200","E","0","0"
"2008-01-04 14:46:17","XXX","N","192.36","2250","E","0","0"
"2008-01-04 14:46:19","XXX","N","192.33","750","E","0","0"
"2008-01-04 14:46:20","XXX","N","192.24","150","E","0","0"
"2008-01-04 14:46:24","XXX","N","192.27","150","E","0","0"
"2008-01-04 14:46:28","XXX","N","192.395","250","E","0","0"
"2008-01-04 14:46:29","XXX","N","192.45","50","E","0","0"
"2008-01-04 14:46:30","XXX","N","192.45","150","E","0","0"
"2008-01-04 14:46:32","XXX","N","192.5","50","F","0","0"
"2008-01-04 14:46:38","XXX","N","192.41","500","E","0","0"
"2008-01-04 14:46:41","XXX","N","192.41","1950","E","0","0"
"2008-01-04 14:46:42","XXX","N","192.43","50","E","0","0"
"2008-01-04 14:46:44","XXX","N","192.41","50","E","0","0"
"2008-01-04 14:46:48","XXX","N","192.38","50","E","0","0"
"2008-01-04 14:46:52","XXX","N","192.38","450","E","0","0"
"2008-01-04 14:47:00","XXX","N","192.33","200","E","0","0"
"2008-01-04 14:47:01","XXX","N","192.41","350","E","0","0"
"2008-01-04 14:47:02","XXX","N","192.33","150","E","0","0"
"2008-01-04 14:47:03","XXX","N","192.33","350","E","0","0"
"2008-01-04 14:47:06","XXX","N","192.31","300","F","0","0"
"2008-01-04 14:47:08","XXX","N","192.31","300","E","0","0"
"2008-01-04 14:47:09","XXX","N","192.265","150","E","0","0"
"2008-01-04 14:47:14","XXX","N","192.1","100","E","0","0"
"2008-01-04 14:47:17","XXX","N","192.14","650","E","0","0"
"2008-01-04 14:47:22","XXX","N","192.07","550","E","0","0"
"2008-01-04 14:47:25","XXX","N","192.02","50","E","0","0"
"2008-01-04 14:47:26","XXX","N","192.07","50","E","0","0"
"2008-01-04 14:47:27","XXX","N","192.07","50","E","0","0"
"2008-01-04 14:47:32","XXX","N","192.02","700","E","0","0"
"2008-01-04 14:47:33","XXX","N","192.02","550","E","0","0"
"2008-01-04 14:47:35","XXX","N","191.98","50","F","0","0"
"2008-01-04 14:47:37","XXX","N","192.02","50","E","0","0"
"2008-01-04 14:47:40","XXX","N","192.02","50","E","0","0"
"2008-01-04 14:47:41","XXX","N","192","50","E","0","0"
"2008-01-04 14:47:42","XXX","N","192.02","200","F","0","0"
"2008-01-04 14:47:45","XXX","N","192.08","100","E","0","0"
"2008-01-04 14:47:46","XXX","N","192.1","100","E","0","0"
"2008-01-04 14:47:47","XXX","N","192.08","50","E","0","0"
"2008-01-04 14:47:48","XXX","N","192.08","50","E","0","0"
"2008-01-04 14:47:57","XXX","N","191.98","250","F","0","0"
"2008-01-04 14:48:10","XXX","N","192.03","100","E","0","0"
"2008-01-04 14:48:14","XXX","N","192.08","50","E","0","0"
"2008-01-04 14:48:19","XXX","N","192.07","300","E","0","0"
"2008-01-04 14:48:24","XXX","N","192.15","50","E","0","0"
"2008-01-04 14:48:34","XXX","N","192.26","100","E","0","0"
"2008-01-04 14:48:37","XXX","N","192.33","200","E","0","0"
"2008-01-04 14:48:40","XXX","N","192.33","150","E","0","0"
"2008-01-04 14:48:44","XXX","N","192.33","150","E","0","0"
"2008-01-04 14:48:56","XXX","N","192.23","550","E","0","0"
"2008-01-04 14:49:01","XXX","N","192.27","100","F","0","0"
"2008-01-04 14:49:02","XXX","N","192.29","250","F","0","0"
"2008-01-04 14:49:07","XXX","N","192.22","50","E","0","0"
"2008-01-04 14:49:10","XXX","N","192.29","200","E","0","0"
"2008-01-04 14:49:17","XXX","N","192.24","150","E","0","0"
"2008-01-04 14:49:28","XXX","N","192.19","250","F","0","0"
"2008-01-04 14:49:29","XXX","N","192.19","200","E","0","0"
"2008-01-04 14:49:30","XXX","N","192.26","100","E","0","0"
"2008-01-04 14:49:31","XXX","N","192.21","50","E","0","0"
"2008-01-04 14:49:32","XXX","N","192.19","350","E","0","0"
"2008-01-04 14:49:34","XXX","N","192.26","50","E","0","0"
"2008-01-04 14:49:37","XXX","N","192.17","300","E","0","0"
"2008-01-04 14:49:40","XXX","N","192.21","550","E","0","0"
"2008-01-04 14:49:43","XXX","N","192.29","50","E","0","0"
"2008-01-04 14:49:48","XXX","N","192.36","250","E","0","0"
"2008-01-04 14:49:52","XXX","N","192.34","100","E","0","0"
"2008-01-04 14:49:54","XXX","N","192.33","50","E","0","0"
"2008-01-04 14:50:00","XXX","N","192.26","50","F","0","0"
"2008-01-04 14:50:11","XXX","N","192.22","400","E","0","0"
"2008-01-04 14:50:12","XXX","N","192.22","200","E","0","0"
"2008-01-04 14:50:16","XXX","N","192.15","50","E","0","0"
"2008-01-04 14:50:18","XXX","N","192.145","200","E","0","0"
"2008-01-04 14:50:23","XXX","N","192.14","450","E","0","0"
"2008-01-04 14:50:26","XXX","N","192.145","100","E","0","0"
"2008-01-04 14:50:28","XXX","N","192.15","50","E","0","0"
"2008-01-04 14:50:31","XXX","N","192.15","100","E","0","0"
"2008-01-04 14:50:35","XXX","N","192.15","550","E","0","0"
"2008-01-04 14:50:36","XXX","N","192.17","150","E","0","0"
"2008-01-04 14:50:40","XXX","N","192.26","50","E","0","0"
"2008-01-04 14:50:43","XXX","N","192.27","50","E","0","0"
"2008-01-04 14:50:52","XXX","N","192.27","50","E","0","0"
"2008-01-04 14:51:00","XXX","N","192.24","100","E","0","0"
"2008-01-04 14:51:03","XXX","N","192.22","50","E","0","0"
"2008-01-04 14:51:04","XXX","N","192.24","100","E","0","0"
"2008-01-04 14:51:29","XXX","N","192.26","100","E","0","0"
"2008-01-04 14:51:32","XXX","N","192.3","350","E","0","0"
"2008-01-04 14:51:33","XXX","N","192.35","450","E","0","0"
"2008-01-04 14:51:37","XXX","N","192.36","50","E","0","0"
"2008-01-04 14:51:49","XXX","N","192.36","200","E","0","0"
"2008-01-04 14:51:50","XXX","N","192.36","100","E","0","0"
"2008-01-04 14:51:51","XXX","N","192.38","150","E","0","0"
"2008-01-04 14:51:56","XXX","N","192.43","200","E","0","0"
"2008-01-04 14:52:03","XXX","N","192.43","50","E","0","0"
"2008-01-04 14:52:04","XXX","N","192.43","550","E","0","0"
"2008-01-04 14:52:05","XXX","N","192.43","450","E","0","0"
"2008-01-04 14:52:09","XXX","N","192.43","50","E","0","0"
"2008-01-04 14:52:10","XXX","N","192.41","200","E","0","0"
"2008-01-04 14:52:11","XXX","N","192.48","50","E","0","0"
"2008-01-04 14:52:23","XXX","N","192.45","100","E","0","0"
"2008-01-04 14:52:24","XXX","N","192.38","50","E","0","0"
"2008-01-04 14:52:25","XXX","N","192.38","100","E","0","0"
"2008-01-04 14:52:26","XXX","N","192.43","50","E","0","0"
"2008-01-04 14:52:28","XXX","N","192.43","50","E","0","0"
"2008-01-04 14:52:42","XXX","N","192.4","50","F","0","0"
"2008-01-04 14:52:44","XXX","N","192.4","50","E","0","0"
"2008-01-04 14:53:09","XXX","N","192.45","200","F","0","0"
"2008-01-04 14:53:10","XXX","N","192.45","250","E","0","0"
"2008-01-04 14:53:16","XXX","N","192.4","50","E","0","0"
"2008-01-04 14:53:17","XXX","N","192.47","50","F","0","0"
"2008-01-04 14:53:18","XXX","N","192.47","550","E","0","0"
"2008-01-04 14:53:19","XXX","N","192.47","50","E","0","0"
"2008-01-04 14:53:20","XXX","N","192.47","50","E","0","0"
"2008-01-04 14:53:22","XXX","N","192.405","450","F","0","0"
"2008-01-04 14:53:23","XXX","N","192.47","50","F","0","0"
"2008-01-04 14:53:26","XXX","N","192.41","50","E","0","0"
"2008-01-04 14:53:27","XXX","N","192.43","50","E","0","0"
"2008-01-04 14:53:28","XXX","N","192.43","100","E","0","0"
"2008-01-04 14:53:33","XXX","N","192.43","350","E","0","0"
"2008-01-04 14:53:42","XXX","N","192.45","200","F","0","0"
"2008-01-04 14:53:45","XXX","N","192.4","100","E","0","0"
"2008-01-04 14:53:46","XXX","N","192.415","400","E","0","0"
"2008-01-04 14:53:48","XXX","N","192.43","50","E","0","0"
"2008-01-04 14:53:59","XXX","N","192.395","400","E","0","0"
"2008-01-04 14:54:01","XXX","N","192.38","50","E","0","0"
"2008-01-04 14:54:02","XXX","N","192.43","350","E","0","0"
"2008-01-04 14:54:04","XXX","N","192.43","200","E","0","0"
"2008-01-04 14:54:06","XXX","N","192.38","50","E","0","0"
"2008-01-04 14:54:20","XXX","N","192.43","50","E","0","0"
"2008-01-04 14:54:21","XXX","N","192.44","100","E","0","0"
"2008-01-04 14:54:22","XXX","N","192.43","50","E","0","0"
"2008-01-04 14:54:37","XXX","N","192.43","50","F","0","0"
"2008-01-04 14:54:46","XXX","N","192.39","200","F","0","0"
"2008-01-04 14:54:47","XXX","N","192.43","50","E","0","0"
"2008-01-04 14:54:58","XXX","N","192.41","50","E","0","0"
"2008-01-04 14:54:59","XXX","N","192.43","400","E","0","0"
"2008-01-04 14:55:05","XXX","N","192.43","250","E","0","0"
"2008-01-04 14:55:06","XXX","N","192.43","100","E","0","0"
"2008-01-04 14:55:20","XXX","N","192.45","250","E","0","0"
"2008-01-04 14:55:22","XXX","N","192.45","50","E","0","0"
"2008-01-04 14:55:25","XXX","N","192.45","150","E","0","0"
"2008-01-04 14:55:33","XXX","N","192.45","100","E","0","0"
"2008-01-04 14:55:35","XXX","N","192.41","200","E","0","0"
"2008-01-04 14:55:39","XXX","N","192.48","150","F","0","0"
"2008-01-04 14:55:40","XXX","N","192.5","2400","F","0","0"
"2008-01-04 14:55:41","XXX","N","192.5","1050","E","0","0"
"2008-01-04 14:55:42","XXX","N","192.5","650","E","0","0"
"2008-01-04 14:55:44","XXX","N","192.52","100","E","0","0"
"2008-01-04 14:55:49","XXX","N","192.59","150","E","0","0"
"2008-01-04 14:55:51","XXX","N","192.665","100","E","0","0"
"2008-01-04 14:55:52","XXX","N","192.69","150","E","0","0"
"2008-01-04 14:55:54","XXX","N","192.6","750","E","0","0"
"2008-01-04 14:55:55","XXX","N","192.59","500","E","0","0"
"2008-01-04 14:55:56","XXX","N","192.59","100","E","0","0"
"2008-01-04 14:55:57","XXX","N","192.57","100","E","0","0"
"2008-01-04 14:56:02","XXX","N","192.57","50","E","0","0"
"2008-01-04 14:56:03","XXX","N","192.59","50","E","0","0"
"2008-01-04 14:56:04","XXX","N","192.59","2600","E","0","0"
"2008-01-04 14:56:05","XXX","N","192.62","50","E","0","0"
"2008-01-04 14:56:06","XXX","N","192.62","50","E","0","0"
"2008-01-04 14:56:07","XXX","N","192.59","50","E","0","0"
"2008-01-04 14:56:09","XXX","N","192.62","200","E","0","0"
"2008-01-04 14:56:11","XXX","N","192.59","50","E","0","0"
"2008-01-04 14:56:14","XXX","N","192.62","600","E","0","0"
"2008-01-04 14:56:20","XXX","N","192.57","500","E","0","0"
"2008-01-04 14:56:24","XXX","N","192.57","1050","E","0","0"
"2008-01-04 14:56:25","XXX","N","192.57","550","E","0","0"
"2008-01-04 14:56:33","XXX","N","192.62","50","E","0","0"
"2008-01-04 14:56:34","XXX","N","192.67","2150","E","0","0"
"2008-01-04 14:56:38","XXX","N","192.57","250","E","0","0"
"2008-01-04 14:56:39","XXX","N","192.55","50","E","0","0"
"2008-01-04 14:56:42","XXX","N","192.6","50","E","0","0"
"2008-01-04 14:56:52","XXX","N","192.59","300","E","0","0"
"2008-01-04 14:56:57","XXX","N","192.6","50","E","0","0"
"2008-01-04 14:57:27","XXX","N","192.6","150","E","0","0"
"2008-01-04 14:57:55","XXX","N","192.59","100","E","0","0"
"2008-01-04 14:57:57","XXX","N","192.59","150","E","0","0"
"2008-01-04 14:57:58","XXX","N","192.59","200","E","0","0"
"2008-01-04 14:57:59","XXX","N","192.57","400","E","0","0"
"2008-01-04 14:58:00","XXX","N","192.6","400","E","0","0"
"2008-01-04 14:58:02","XXX","N","192.62","250","E","0","0"
"2008-01-04 14:58:10","XXX","N","192.55","150","E","0","0"
"2008-01-04 14:58:11","XXX","N","192.6","200","E","0","0"
"2008-01-04 14:58:13","XXX","N","192.57","50","E","0","0"
"2008-01-04 14:58:14","XXX","N","192.53","550","E","0","0"
"2008-01-04 14:58:22","XXX","N","192.59","50","E","0","0"
"2008-01-04 14:58:30","XXX","N","192.595","150","E","0","0"
"2008-01-04 14:58:32","XXX","N","192.57","1750","E","0","0"
"2008-01-04 14:58:33","XXX","N","192.57","550","E","0","0"
"2008-01-04 14:58:37","XXX","N","192.56","100","E","0","0"
"2008-01-04 14:58:38","XXX","N","192.57","50","E","0","0"
"2008-01-04 14:58:40","XXX","N","192.55","50","E","0","0"
"2008-01-04 14:58:41","XXX","N","192.55","450","E","0","0"
"2008-01-04 14:58:43","XXX","N","192.55","450","F","0","0"
"2008-01-04 14:58:45","XXX","N","192.55","50","E","0","0"
"2008-01-04 14:58:46","XXX","N","192.52","350","E","0","0"
"2008-01-04 14:58:52","XXX","N","192.52","150","E","0","0"
"2008-01-04 14:59:07","XXX","N","192.53","50","E","0","0"
"2008-01-04 14:59:15","XXX","N","192.55","150","E","0","0"
"2008-01-04 14:59:16","XXX","N","192.57","1000","E","0","0"
"2008-01-04 14:59:19","XXX","N","192.55","100","E","0","0"
"2008-01-04 14:59:20","XXX","N","192.55","150","E","0","0"
"2008-01-04 14:59:25","XXX","N","192.53","50","E","0","0"
"2008-01-04 14:59:27","XXX","N","192.53","50","E","0","0"
"2008-01-04 14:59:29","XXX","N","192.52","350","E","0","0"
"2008-01-04 14:59:37","XXX","N","192.53","50","E","0","0"
"2008-01-04 14:59:40","XXX","N","192.52","250","E","0","0"
"2008-01-04 14:59:50","XXX","N","192.53","50","E","0","0"
"2008-01-04 14:59:51","XXX","N","192.6","50","E","0","0"
"2008-01-04 14:59:58","XXX","N","192.58","450","E","0","0"
"2008-01-04 14:59:59","XXX","N","192.57","200","E","0","0"
"2008-01-04 15:00:01","XXX","N","192.53","500","E","0","0"
"2008-01-04 15:00:02","XXX","N","192.53","50","E","0","0"
"2008-01-04 15:00:04","XXX","N","192.5","600","E","0","0"
"2008-01-04 15:00:05","XXX","N","192.48","700","E","0","0"
"2008-01-04 15:00:06","XXX","N","192.48","150","E","0","0"
"2008-01-04 15:00:15","XXX","N","192.44","550","E","0","0"
"2008-01-04 15:00:16","XXX","N","192.4","50","F","0","0"
"2008-01-04 15:00:26","XXX","N","192.36","700","E","0","0"
"2008-01-04 15:00:27","XXX","N","192.36","200","E","0","0"
"2008-01-04 15:00:37","XXX","N","192.31","100","E","0","0"
"2008-01-04 15:00:38","XXX","N","192.31","100","E","0","0"
"2008-01-04 15:00:43","XXX","N","192.33","50","E","0","0"
"2008-01-04 15:00:46","XXX","N","192.33","50","E","0","0"
"2008-01-04 15:00:48","XXX","N","192.31","50","E","0","0"
"2008-01-04 15:00:50","XXX","N","192.33","150","E","0","0"
"2008-01-04 15:00:57","XXX","N","192.36","2000","E","0","0"
"2008-01-04 15:00:58","XXX","N","192.36","450","E","0","0"
"2008-01-04 15:00:59","XXX","N","192.36","200","E","0","0"
"2008-01-04 15:01:00","XXX","N","192.33","350","E","0","0"
"2008-01-04 15:01:03","XXX","N","192.27","50","E","0","0"
"2008-01-04 15:01:04","XXX","N","192.27","100","E","0","0"
"2008-01-04 15:01:19","XXX","N","192.345","350","E","0","0"
"2008-01-04 15:01:24","XXX","N","192.33","50","E","0","0"
"2008-01-04 15:01:25","XXX","N","192.33","200","E","0","0"
"2008-01-04 15:01:31","XXX","N","192.31","200","E","0","0"
"2008-01-04 15:01:32","XXX","N","192.29","150","E","0","0"
"2008-01-04 15:01:36","XXX","N","192.29","150","E","0","0"
"2008-01-04 15:01:43","XXX","N","192.29","150","E","0","0"
"2008-01-04 15:01:49","XXX","N","192.29","100","E","0","0"
"2008-01-04 15:01:55","XXX","N","192.24","500","E","0","0"
"2008-01-04 15:01:56","XXX","N","192.24","100","E","0","0"
"2008-01-04 15:01:57","XXX","N","192.21","50","E","0","0"
"2008-01-04 15:02:00","XXX","N","192.24","100","E","0","0"
"2008-01-04 15:02:06","XXX","N","192.27","150","E","0","0"
"2008-01-04 15:02:08","XXX","N","192.29","100","E","0","0"
"2008-01-04 15:02:09","XXX","N","192.29","150","E","0","0"
"2008-01-04 15:02:12","XXX","N","192.29","50","E","0","0"
"2008-01-04 15:02:13","XXX","N","192.27","50","E","0","0"
"2008-01-04 15:02:15","XXX","N","192.29","400","E","0","0"
"2008-01-04 15:02:31","XXX","N","192.35","350","E","0","0"
"2008-01-04 15:02:34","XXX","N","192.34","50","E","0","0"
"2008-01-04 15:02:35","XXX","N","192.335","150","E","0","0"
"2008-01-04 15:02:37","XXX","N","192.33","50","E","0","0"
"2008-01-04 15:02:38","XXX","N","192.31","550","E","0","0"
"2008-01-04 15:02:54","XXX","N","192.29","50","E","0","0"
"2008-01-04 15:02:55","XXX","N","192.28","250","E","0","0"
"2008-01-04 15:03:00","XXX","N","192.29","50","F","0","0"
"2008-01-04 15:03:03","XXX","N","192.31","150","E","0","0"
"2008-01-04 15:03:04","XXX","N","192.29","150","E","0","0"
"2008-01-04 15:03:05","XXX","N","192.27","450","E","0","0"
"2008-01-04 15:03:09","XXX","N","192.27","150","E","0","0"
"2008-01-04 15:03:10","XXX","N","192.27","50","E","0","0"
"2008-01-04 15:03:27","XXX","N","192.29","50","E","0","0"
"2008-01-04 15:03:32","XXX","N","192.27","50","E","0","0"
"2008-01-04 15:03:40","XXX","N","192.29","200","E","0","0"
"2008-01-04 15:03:45","XXX","N","192.31","200","E","0","0"
"2008-01-04 15:03:48","XXX","N","192.27","50","E","0","0"
"2008-01-04 15:03:53","XXX","N","192.26","1000","E","0","0"
"2008-01-04 15:03:54","XXX","N","192.26","450","E","0","0"
"2008-01-04 15:03:56","XXX","N","192.26","800","E","0","0"
"2008-01-04 15:03:57","XXX","N","192.26","600","E","0","0"
"2008-01-04 15:03:58","XXX","N","192.26","300","E","0","0"
"2008-01-04 15:03:59","XXX","N","192.26","250","E","0","0"
"2008-01-04 15:04:01","XXX","N","192.24","100","E","0","0"
"2008-01-04 15:04:03","XXX","N","192.21","50","E","0","0"
"2008-01-04 15:04:06","XXX","N","192.14","50","E","0","0"
"2008-01-04 15:04:07","XXX","N","192.08","200","E","0","0"
"2008-01-04 15:04:08","XXX","N","192.08","50","F","0","0"
"2008-01-04 15:04:09","XXX","N","192.08","50","F","0","0"
"2008-01-04 15:04:11","XXX","N","192.08","400","E","0","0"
"2008-01-04 15:04:15","XXX","N","192.08","400","E","0","0"
"2008-01-04 15:04:16","XXX","N","192.07","50","E","0","0"
"2008-01-04 15:04:18","XXX","N","192.075","300","F","0","0"
"2008-01-04 15:04:20","XXX","N","192.05","400","E","0","0"
"2008-01-04 15:04:22","XXX","N","192.05","100","E","0","0"
"2008-01-04 15:04:23","XXX","N","192.05","500","E","0","0"
"2008-01-04 15:04:30","XXX","N","192.07","250","E","0","0"
"2008-01-04 15:04:33","XXX","N","192.07","200","E","0","0"
"2008-01-04 15:04:34","XXX","N","192.07","200","E","0","0"
"2008-01-04 15:04:35","XXX","N","192.08","50","E","0","0"
"2008-01-04 15:04:36","XXX","N","192.08","50","E","0","0"
"2008-01-04 15:04:37","XXX","N","192.08","50","E","0","0"
"2008-01-04 15:04:38","XXX","N","192.08","150","E","0","0"
"2008-01-04 15:04:39","XXX","N","192.05","50","E","0","0"
"2008-01-04 15:04:41","XXX","N","192.07","50","E","0","0"
"2008-01-04 15:04:42","XXX","N","192.07","450","E","0","0"
"2008-01-04 15:04:43","XXX","N","192.07","500","E","0","0"
"2008-01-04 15:04:45","XXX","N","192.19","50","E","0","0"
"2008-01-04 15:04:46","XXX","N","192.24","150","F","0","0"
"2008-01-04 15:04:49","XXX","N","192.27","50","E","0","0"
"2008-01-04 15:04:50","XXX","N","192.26","50","E","0","0"
"2008-01-04 15:04:51","XXX","N","192.26","200","E","0","0"
"2008-01-04 15:04:54","XXX","N","192.38","350","E","0","0"
"2008-01-04 15:04:57","XXX","N","192.49","100","E","0","0"
"2008-01-04 15:04:58","XXX","N","192.48","250","E","0","0"
"2008-01-04 15:04:59","XXX","N","192.49","100","E","0","0"
"2008-01-04 15:05:00","XXX","N","192.43","50","E","0","0"
"2008-01-04 15:05:03","XXX","N","192.5","150","F","0","0"
"2008-01-04 15:05:04","XXX","N","192.45","50","E","0","0"
"2008-01-04 15:05:07","XXX","N","192.48","400","E","0","0"
"2008-01-04 15:05:10","XXX","N","192.67","150","F","0","0"
"2008-01-04 15:05:11","XXX","N","192.69","50","F","0","0"
"2008-01-04 15:05:12","XXX","N","192.69","100","F","0","0"
"2008-01-04 15:05:13","XXX","N","192.62","150","E","0","0"
"2008-01-04 15:05:14","XXX","N","192.64","150","E","0","0"
"2008-01-04 15:05:15","XXX","N","192.64","50","E","0","0"
"2008-01-04 15:05:16","XXX","N","192.6","950","E","0","0"
"2008-01-04 15:05:17","XXX","N","192.69","2300","E","0","0"
"2008-01-04 15:05:18","XXX","N","192.69","1350","E","0","0"
"2008-01-04 15:05:21","XXX","N","192.71","200","F","0","0"
"2008-01-04 15:05:22","XXX","N","192.71","200","E","0","0"
"2008-01-04 15:05:23","XXX","N","192.73","100","E","0","0"
"2008-01-04 15:05:24","XXX","N","192.76","500","E","0","0"
